L_ListingID,L_Address,L_City,beds,baths,price,remarks,remarks_clean
1168777924,17932 Robin Rd,Twain Harte,3.0,2.0,349000,"Active Brentwood Lake membership! Enjoy your summers by the lake and your evenings relaxing on one of two deck areas, taking in the mountain air and starry nights. This cabin has been updated throughout without sacrificing any of the original cabin charm and has a recently installed engineered septic system in 2025! Two full bedrooms, bathroom and laundry on main level, one bedroom is currently set up as a dining room. Large loft upstairs can be additional bedroom as shown or additional family space with half bath and deck access. Minisplit to keep you cool and warm along with electric baseboard heat and a woodstove for a traditional cabin experience. This is a must see to fully appreciate!","Active Brentwood Lake membership! Enjoy your summers by the lake and your evenings relaxing on one of two deck areas, taking in the mountain air and starry nights. This cabin has been updated throughout without sacrificing any of the original cabin charm and has a recently installed engineered septic system in 2025! Two full bedrooms, bathroom and laundry on main level, one bedroom is currently set up as a dining room. Large loft upstairs can be additional bedroom as shown or additional family space with half bath and deck access. Minisplit to keep you cool and warm along with electric baseboard heat and a woodstove for a traditional cabin experience. This is a must see to fully appreciate!"
1156888053,2200 Nichols Canyon,Los Angeles,2.0,1.0,1900000,"2200 Nichols Canyon Road is a premier real estate opportunity. Situated in Nichols Canyon, it is just moments away from the Sunset Strip, West Hollywood, and Beverly Hills, This gated property is positioned on a large lot and is currently characterized as a complete fixer, offering a blank canvas for a custom reimagined estate. It features an oversized pool, serving as a foundation for a luxury outdoor space.","2200 Nichols Canyon Road is a premier real estate opportunity. Situated in Nichols Canyon, it is just moments away from the Sunset Strip, West Hollywood, and Beverly Hills, This gated property is positioned on a large lot and is currently characterized as a complete fixer, offering a blank canvas for a custom reimagined estate. It features an oversized pool, serving as a foundation for a luxury outdoor space."
1168470448,6533 Canyon Oaks,Simi Valley,4.0,4.0,1539990,"Discover elevated single-story living at Pacific Royal Oaks. Plan 4 is a rare opportunity to own a beautifully upgraded home on an impressive 16,665 q. ft. lot within a private gated community with no Mello Roos, where luxury, comfort, and convenience come together. This thoughtfully designed home offers 4 bedrooms, a flex room, and 3.5 baths, all wrapped in refined modern style. The gourmet kitchen makes a bold statement with white thermofoil cabinetry, glass uppers, an extended kitchen island, upgraded quartz countertops, full backsplash, under-cabinet lighting, and a Dacor appliance package including refrigerator and wine chiller, perfect for both everyday living and entertaining. The open great room is anchored by a sleek linear fireplace, while the California Room with extended slider creates a seamless transition to the outdoors. A French door at Bedroom 4 adds flexibility for guests or a private office. Additional enhancements include an upgraded LED lighting package, designer finishes, upgraded flooring, an enhanced laundry room, and a 2-car tandem garage. Backing to Hummingbird Trail, the backyard enjoys added privacy and direct access to nature—ideal for morning walks, runs, or quiet evenings outdoors. All of this is just minutes from shopping, highly rated schools, and freeway access. Only 6 homes remain in this highly sought-after community. Schedule your private showing today and experience the lifestyle Pacific Royal Oaks has to offer before it’s gone.","Discover elevated single-story living at Pacific Royal Oaks. Plan 4 is a rare opportunity to own a beautifully upgraded home on an impressive 16,665 q. feet. lot within a private gated community with no Mello Roos, where luxury, comfort, and convenience come together. This thoughtfully designed home offers 4 bedrooms, a flex room, and 3.5 baths, all wrapped in refined modern style. The gourmet kitchen makes a bold statement with white thermofoil cabinetry, glass uppers, an extended kitchen island, upgraded quartz countertops, full backsplash, under-cabinet lighting, and a Dacor appliance package including refrigerator and wine chiller, perfect for both everyday living and entertaining. The open great room is anchored by a sleek linear fireplace, while the California Room with extended slider creates a seamless transition to the outdoors. A French door at Bedroom 4 adds flexibility for guests or a private office. Additional enhancements include an upgraded LED lighting package, designer finishes, upgraded flooring, an enhanced laundry room, and a 2-car tandem garage. Backing to Hummingbird Trail, the backyard enjoys added privacy and direct access to natureideal for morning walks, runs, or quiet evenings outdoors. All of this is just minutes from shopping, highly rated schools, and freeway access. Only 6 homes remain in this highly sought-after community. Schedule your private showing today and experience the lifestyle Pacific Royal Oaks has to offer before its gone."
1154162005,1155 Star Park Circle 1A,Coronado,2.0,2.0,2879000,"Imagine living out your dream in this absolutely stunning, turn key condo in one of the most desirable locations in Coronado! Located on historic Star Park, this coveted entry-level single story unit is located just one block from the world renowned Hotel Del, the beaches, and a mere block away from all the conveniences that Coronado Village has to offer. This bright and airy condo is in immaculate condition and features a highly desirable design, quality materials, and expert craftsmanship. Wide plank white oak floors, stainless steel appliances, high-end fixtures, theater grade sound system, professional soundproofing, Bosch Heat Pump, and much much more. No expense was spared. This beautiful masterfully crafted condo is a dream come true.","Imagine living out your dream in this absolutely stunning, turn key condo in one of the most desirable locations in Coronado! Located on historic Star Park, this coveted entry-level single story unit is located just one block from the world renowned Hotel Del, the beaches, and a mere block away from all the conveniences that Coronado Village has to offer. This bright and airy condo is in immaculate condition and features a highly desirable design, quality materials, and expert craftsmanship. Wide plank white oak floors, stainless steel appliances, high-end fixtures, theater grade sound system, professional soundproofing, Bosch Heat Pump, and much much more. No expense was spared. This beautiful masterfully crafted condo is a dream come true."
1174687434,12325 Ridge Circle,Los Angeles,2.0,3.0,1799000,"Perched above it all in one of the Westside’s most coveted 24-hour guard-gated enclaves, this stunning 2-bedroom, 3-bathroom townhome offers over 3,000 square feet of sophisticated living space. Presenting a remarkable value at just $599 per square foot, this Mountaingate residence pairs exceptional scale with one-of-a-kind architectural artistry. A grand entry makes an unforgettable first impression, showcasing soaring ceilings, a dramatic spiral staircase, and custom architectural details found nowhere else in the community. Spanning multiple levels, the open-concept floor plan is bathed in natural light from dramatic floor-to-ceiling windows. These expansive glass windows frame sweeping panoramic views of glittering city lights, lush canyons, and the 405 freeway stretching out below—a living work of art that can also be enjoyed from the spacious wraparound viewing patio and large formal dining room.The well-appointed kitchen flows effortlessly toward a highly practical direct-entry 2-car garage. Upstairs, the expansive primary suite is a true sanctuary, featuring its own private viewing balcony overlooking the breathtaking vistas, as well as a spa-like bath with double sinks, The second bedroom is also en-suite, offering ultimate privacy for guests or family.Residents enjoy world-class community amenities, including a resort-style pool and spa, scenic hiking trails through the Santa Monica Mountains, and options for Mountaingate Country Club golf, tennis, and dining memberships. The HOA comprehensively covers exterior maintenance, roofing, and landscaping, while 24-hour guard-gated security with roaming patrols ensures total peace of mind. Positioned just minutes from UCLA, USC, and the very best of the Westside and the Valley, this is Los Angeles luxury living at its finest—and at this price per square foot, it will not last.","Perched above it all in one of the Westsides most coveted 24-hour guard-gated enclaves, this stunning 2-bedroom, 3-bathroom townhome offers over 3,000 square feet of sophisticated living space. Presenting a remarkable value at just $599 per square foot, this Mountaingate residence pairs exceptional scale with one-of-a-kind architectural artistry. A grand entry makes an unforgettable first impression, showcasing soaring ceilings, a dramatic spiral staircase, and custom architectural details found nowhere else in the community. Spanning multiple levels, the open-concept floor plan is bathed in natural light from dramatic floor-to-ceiling windows. These expansive glass windows frame sweeping panoramic views of glittering city lights, lush canyons, and the 405 freeway stretching out belowa living work of art that can also be enjoyed from the spacious wraparound viewing patio and large formal dining room.The well-appointed kitchen flows effortlessly toward a highly practical direct-entry 2-car garage. Upstairs, the expansive primary suite is a true sanctuary, featuring its own private viewing balcony overlooking the breathtaking vistas, as well as a spa-like bath with double sinks, The second bedroom is also en-suite, offering ultimate privacy for guests or family.Residents enjoy world-class community amenities, including a resort-style pool and spa, scenic hiking trails through the Santa Monica Mountains, and options for Mountaingate Country Club golf, tennis, and dining memberships. The homeowners association comprehensively covers exterior maintenance, roofing, and landscaping, while 24-hour guard-gated security with roaming patrols ensures total peace of mind. Positioned just minutes from UCLA, USC, and the very best of the Westside and the Valley, this is Los Angeles luxury living at its finestand at this price per square foot, it will not last."
1162746987,744 10th,Manhattan Beach,4.0,3.0,5199000,"Exceptional opportunity in the coveted Manhattan Beach Hill Section. First time on the market in 60 years and ideally situated on a desirable corner lot with ocean views. This 4-bedroom, 3-bathroom home offers 2,189 sq ft of living and tremendous potential. Remodel to your vision or build your dream home from the ground up on this 5,253 sq ft elevated hill section lot, the property presents exciting possibilities. Enjoy a private backyard perfect for entertaining or relaxing. Just a short stroll to vibrant Downtown Manhattan Beach dining, shopping, restaurants, sand and surf. Whether you're an end-user or developer, opportunities like this in the Hill Section are rare. Don't miss your chance to create something truly special in one of the South Bay's most sought-after neighborhoods.","Exceptional opportunity in the coveted Manhattan Beach Hill Section. First time on the market in 60 years and ideally situated on a desirable corner lot with ocean views. This 4-bedroom, 3-bathroom home offers 2189 square feet of living and tremendous potential. Remodel to your vision or build your dream home from the ground up on this 5253 square feet elevated hill section lot, the property presents exciting possibilities. Enjoy a private backyard perfect for entertaining or relaxing. Just a short stroll to vibrant Downtown Manhattan Beach dining, shopping, restaurants, sand and surf. Whether you're an end-user or developer, opportunities like this in the Hill Section are rare. Don't miss your chance to create something truly special in one of the South Bay's most sought-after neighborhoods."
1158709815,525 W El Norte Parkway 54,Escondido,3.0,2.0,544400,"Location is the word that best describes this special property. Situated in a cul–de-sac of the well known Rancho Escondido Senior Community, you’ll find yourself greeted by a sense of serenity. Greenery and privacy abound around this 3 Bedroom, 2 Bathroom beauty. There is plenty of open space inside this home. The Kitchen, Dining Room and Living Room all converge to make this a cozy space for guests or just that special someone. From the Dining Room picture window, you are taken aback with the view of a fully mature, ready to bloom, Magnolia tree that is a focal point of the cul-de-sac. The Master Bedroom boasts a fully equipped bathroom. A door leads out the Master Bedroom onto a private deck, where a tall hedge provides privacy, and you can relax with a favorite beverage and just let life pass by for a while. Two additional bedrooms and a ¾ bathroom are off the hallway. A pantry and laundry room are near the backdoor leading to a fully covered driveway, complete with garden/storage shed and sitting area. 5 Visitor Parking spaces are adjacent to the property, for your guest’s convenience.   Realtor is related to the Seller.","Location is the word that best describes this special property. Situated in a culde-sac of the well known Rancho Escondido Senior Community, youll find yourself greeted by a sense of serenity. Greenery and privacy abound around this 3 Bedroom, 2 Bathroom beauty. There is plenty of open space inside this home. The Kitchen, Dining Room and Living Room all converge to make this a cozy space for guests or just that special someone. From the Dining Room picture window, you are taken aback with the view of a fully mature, ready to bloom, Magnolia tree that is a focal point of the cul de sac. The Master Bedroom boasts a fully equipped bathroom. A door leads out the Master Bedroom onto a private deck, where a tall hedge provides privacy, and you can relax with a favorite beverage and just let life pass by for a while. Two additional bedrooms and a  bathroom are off the hallway. A pantry and laundry room are near the backdoor leading to a fully covered driveway, complete with garden/storage shed and sitting area. 5 Visitor Parking spaces are adjacent to the property, for your guests convenience.   Realtor is related to the Seller."
1157586889,3759 Lockerbie Lane,Glendale,4.0,3.0,2095000,"Located up a private-esque lane in the prestigeous Whiting Woods area of Glendale Hills lies this  wonderful 4 Bedroom Hillside Home with sprawling views over the city, mountains and beyond. Recent remodled home boasts open floor plan, privacy, and a large pool area which has direct-access to the many beautiful trials of the Verdugo Mountains. Enjoy the giant sun filled family room that leads to the outdoor pool area and view decks. There is also a seperate den with fireplace and 4th bedroom. The gorgeous open kitchen with quartz center island, stainless appliances and high ceilings open to the sun room and seperate patio areas. Roof, doors and windows were replaced approx. 5 year ago and the solar system is owned. Nature lies all around you with the many oak trees, deer and all that nature has to offer.  ""Notice this is a bankruptcy sale subject to overbid and court approval. ""Call L/A for all showings!!!","Located up a private-esque lane in the prestigeous Whiting Woods area of Glendale Hills lies this  wonderful 4 Bedroom Hillside Home with sprawling views over the city, mountains and beyond. Recent remodled home boasts open floor plan, privacy, and a large pool area which has direct-access to the many beautiful trials of the Verdugo Mountains. Enjoy the giant sun filled family room that leads to the outdoor pool area and view decks. There is also a seperate den with fireplace and 4th bedroom. The gorgeous open kitchen with quartz center island, stainless appliances and high ceilings open to the sun room and seperate patio areas. Roof, doors and windows were replaced approx. 5 year ago and the solar system is owned. Nature lies all around you with the many oak trees, deer and all that nature has to offer.  ""Notice this is a bankruptcy sale subject to overbid and court approval. ""Call L/A for all showings!!!"
1170730484,7685 Wintergreen,Wrightwood,3.0,3.0,685000,"2 residences on one lot!  Tucked beneath the pines in the desirable Oak Springs Valley community just below Wrightwood. , this main home is spacious 3-bedroom, 2.5-bath mountain retreat offers 2,296 square feet of comfort, functionality, and room to spread out as well as an attached 3 car garage. The home features newer carpet throughout, a stunning rock fireplace, and a built-in dining room hutch that adds warmth and character. The expansive kitchen includes a long peninsula perfect for gathering, entertaining, or casual dining, while large windows bring in abundant natural light and showcase the peaceful wooded surroundings.
Recent upgrades include a new dishwasher and water heater, while ducted evaporative cooling and central HVAC provide year-round comfort. The inviting exterior offers charming curb appeal with mature landscaping, raised garden beds, and a serene mountain backdrop.  The second home is a 440 square foot homestead on the property, currently tenant occupied, offering potential supplemental income or flexible use possibilities. The homestead is a 1 bedroom 1 bath residence with a living room and kitchen as well as a balcony and has its own detached 2 car garage and has it's own electricity meter and propane tank.  Solar system is in place and PAID OFF to the benefit of the buyer and offers 16 panels on the roof to greatly reduce or eliminate any electricity costs.  Enjoy the best of Wrightwood living with space, character, and versatility all in one beautiful mountain property.","2 residences on one lot!  Tucked beneath the pines in the desirable Oak Springs Valley community just below Wrightwood. , this main home is spacious 3-bedroom, 2.5-bath mountain retreat offers 2,296 square feet of comfort, functionality, and room to spread out as well as an attached 3 car garage. The home features newer carpet throughout, a stunning rock fireplace, and a built-in dining room hutch that adds warmth and character. The expansive kitchen includes a long peninsula perfect for gathering, entertaining, or casual dining, while large windows bring in abundant natural light and showcase the peaceful wooded surroundings.
Recent upgrades include a new dishwasher and water heater, while ducted evaporative cooling and central HVAC provide year-round comfort. The inviting exterior offers charming curb appeal with mature landscaping, raised garden beds, and a serene mountain backdrop.  The second home is a 440 square foot homestead on the property, currently tenant occupied, offering potential supplemental income or flexible use possibilities. The homestead is a 1 bedroom 1 bath residence with a living room and kitchen as well as a balcony and has its own detached 2 car garage and has it's own electricity meter and propane tank.  Solar system is in place and PAID OFF to the benefit of the buyer and offers 16 panels on the roof to greatly reduce or eliminate any electricity costs.  Enjoy the best of Wrightwood living with space, character, and versatility all in one beautiful mountain property."
1170841570,25885 Trabuco 121,Lake Forest,2.0,3.0,699000,"Welcome to the highly desirable Cedar Glen community in the heart of Lake Forest. This beautifully upgraded two-story corner end-unit condo offers the perfect blend of comfort, style, and convenience with 2 spacious bedrooms, an upstairs flex space ideal for a home office or bonus area, and 2.5 bathrooms across approximately 1,296 square feet of living space. Pride of ownership shines throughout with thoughtful upgrades, including recessed LED lighting, newer flooring, fresh designer paint, Milgard windows and sliding doors, and a newer central air conditioning system. The remodeled kitchen opens seamlessly to the living area, creating a bright and inviting entertaining space, and features stainless steel appliances, custom finishes, and a center island with countertop and built-in breakfast bar. Additional upgrades include wainscoting accents, updated bathrooms, ceiling fans in all bedrooms, inside laundry, and stylish patio pavers that enhance the private outdoor space.This move-in ready home includes one assigned covered carport with storage plus one additional assigned parking space. Residents enjoy resort-style HOA amenities including a pool, spa, BBQ area, clubhouse, playground, water, trash, and insurance coverage. Conveniently located near shopping, restaurants, parks, and scenic walking and jogging trails, this is an exceptional opportunity to own one of the community’s most desirable floorplans in an outstanding location. No Mello Roos!","Welcome to the highly desirable Cedar Glen community in the heart of Lake Forest. This beautifully upgraded two-story corner end-unit condo offers the perfect blend of comfort, style, and convenience with 2 spacious bedrooms, an upstairs flex space ideal for a home office or bonus area, and 2.5 bathrooms across approximately 1,296 square feet of living space. Pride of ownership shines throughout with thoughtful upgrades, including recessed LED lighting, newer flooring, fresh designer paint, Milgard windows and sliding doors, and a newer central air conditioning system. The remodeled kitchen opens seamlessly to the living area, creating a bright and inviting entertaining space, and features stainless steel appliances, custom finishes, and a center island with countertop and built-in breakfast bar. Additional upgrades include wainscoting accents, updated bathrooms, ceiling fans in all bedrooms, inside laundry, and stylish patio pavers that enhance the private outdoor space.This move-in ready home includes one assigned covered carport with storage plus one additional assigned parking space. Residents enjoy resort-style homeowners association amenities including a pool, spa, BBQ area, clubhouse, playground, water, trash, and insurance coverage. Conveniently located near shopping, restaurants, parks, and scenic walking and jogging trails, this is an exceptional opportunity to own one of the communitys most desirable floorplans in an outstanding location. No Mello Roos!"
1151090231,8380 Kentland,West Hills,3.0,3.0,1130000,"Beautiful single-story home in desirable Cedar Park Estates, West Hills, located on a quiet, tranquil street. Features an open floor plan with high ceilings, recessed lighting, new flooring, fireplace, and two master suites. 
Enjoy an entertainer’s backyard with custom BBQ, bar, fire pit, and plenty of space to build a pool. Charming fenced front patio completes this great home.","Beautiful single-story home in desirable Cedar Park Estates, West Hills, located on a quiet, tranquil street. Features an open floor plan with high ceilings, recessed lighting, new flooring, fireplace, and two master suites. 
Enjoy an entertainers backyard with custom BBQ, bar, fire pit, and plenty of space to build a pool. Charming fenced front patio completes this great home."
1158463402,5931 La Jolla Corona,La Jolla,3.0,3.0,4895000,"Welcoming La Jolla contemporary residence offers privacy, views, and ample space for entertaining indoors and out. Located on the south side of the coveted Muirlands Estates with easy access to the top-rated schools at the summit of Mt. Soledad, the sunlit home features a large kitchen open to a family room, formal dining room, primary suite with ocean views and soaking tub, upper level bedroom with 270-degree bird’s eye view of the Pacific coastline, and a private courtyard with patios, pool, and spa. A large 2-car garage features abundant storage. Mature landscaping surrounds the property, providing a natural serenity. New carpet and paint are found throughout the home. Easy access to the beaches of La Jolla and Pacific Beach, downtown San Diego, and the airport further enhances the home’s appeal.","Welcoming La Jolla contemporary residence offers privacy, views, and ample space for entertaining indoors and out. Located on the south side of the coveted Muirlands Estates with easy access to the top-rated schools at the summit of Mt. Soledad, the sunlit home features a large kitchen open to a family room, formal dining room, primary suite with ocean views and soaking tub, upper level bedroom with 270-degree birds eye view of the Pacific coastline, and a private courtyard with patios, pool, and spa. A large 2-car garage features abundant storage. Mature landscaping surrounds the property, providing a natural serenity. New carpet and paint are found throughout the home. Easy access to the beaches of La Jolla and Pacific Beach, downtown San Diego, and the airport further enhances the homes appeal."
1148478146,12325 Sweetbriar,Pacoima,3.0,3.0,649999,"Perfectly set along famous Foothill Blvd — a second from Van Nuys Blvd and just a moment before Osborne St., 12325 Sweetbriar Lane offers updated living inside the secure, gated California Glen community with a 24 hr staffed security checkpoint.

This spacious 3-bedroom, 2.5-bathroom home with over 1,526 sq ft of living space sits at the beginning of its row, providing added privacy and minimal drive-by activity. Inside, the property has been refreshed throughout with new interior paint, modern recessed lighting, and updated bathrooms, creating a bright, clean, move-in-ready atmosphere. The paid-off solar system adds meaningful long-term efficiency and helps keep utility costs low.

The backyard is low-maintenance and still offers the outdoor privacy most homeowners appreciate.

California Glen HOA is $480/month and includes the community pool, barbecue area, water, sewer, trash service, landscaping, and gated security. For a home of this size, having major utilities such as water, sewer, and trash already included in the HOA provides a level of predictability and value that is difficult to find elsewhere.

The location is another highlight: near Hansen Dam Recreation Area, Hansen Dam Golf Course, and minutes from Sunland and Tujunga, with convenient access to Burbank and Glendale. The home borders the foothill area near Lakeview Terrace, offering a blend of openness and accessibility that is rare at this price point.

With its generous living space, thoughtful updates, efficient solar system, secure community setting, and excellent Valley location, 12325 Sweetbriar Lane stands out as a well-prepared and highly appealing home for its next owner.","Perfectly set along famous Foothill Blvd  a second from Van Nuys Blvd and just a moment before Osborne St., 12325 Sweetbriar Lane offers updated living inside the secure, gated California Glen community with a 24 hr staffed security checkpoint.

This spacious 3-bedroom, 2.5-bathroom home with over 1526 square feet of living space sits at the beginning of its row, providing added privacy and minimal drive-by activity. Inside, the property has been refreshed throughout with new interior paint, modern recessed lighting, and updated bathrooms, creating a bright, clean, move-in-ready atmosphere. The paid-off solar system adds meaningful long-term efficiency and helps keep utility costs low.

The backyard is low-maintenance and still offers the outdoor privacy most homeowners appreciate.

California Glen homeowners association is $480/month and includes the community pool, barbecue area, water, sewer, trash service, landscaping, and gated security. For a home of this size, having major utilities such as water, sewer, and trash already included in the homeowners association provides a level of predictability and value that is difficult to find elsewhere.

The location is another highlight: near Hansen Dam Recreation Area, Hansen Dam Golf Course, and minutes from Sunland and Tujunga, with convenient access to Burbank and Glendale. The home borders the foothill area near Lakeview Terrace, offering a blend of openness and accessibility that is rare at this price point.

With its generous living space, thoughtful updates, efficient solar system, secure community setting, and excellent Valley location, 12325 Sweetbriar Lane stands out as a well-prepared and highly appealing home for its next owner."
1159813348,85 Altamont,Camarillo,6.0,7.0,1300000,"The 9,934 sq. ft. of living area inside this incredible 6-bedroom and 6.5-bathroom Castle creates a rare, one-of-a-kind residence. Numerous ocean-facing balconies and decks provide vistas of the Pacific Ocean, offshore Islands, beaches, mountains, city lights, canyons, farms, and much more.  Spiral staircases ease movement between floors.  

The Main Floor features a huge living room, party area, dining room, extra-large kitchen with island, laundry area, bathrooms, fireplaces, and exterior decks. The Second Level, below the Main Level, provides for huge master bedrooms, master bathrooms, extensive storage areas, more exterior decks, and access to the Swimming pool.  The Lowest Level offers several bedrooms, bathrooms, and even more potential storage areas.   This lowest level will be treated as either a separate ADU or Junior ADU, depending on final approval from Ventura County.  Additionally, there is a specific location for the future Elevator designed to travel between the exceptionally large Top Level Entertainment Deck down to the lowest level.  There are [2] separate garages with parking space for 8 total vehicles plus extensive driveway parking that is also available.  Finally, there is a very large open area located on the sloped hillside below the house for landscaping, general access, walkways, yard, playground, terraces, or a possible garden area.    

The estate sits behind security gates atop the Altamont Ridge HOA  RE-1AC Rural Exclusive zoned land area.  This huge ‘Castle on the Ridge’ was under construction until the original Owner encountered numerous personal issues and he was forced to stop.  Fortunately, the original foundation and vertical components appear to have been correctly completed and constructed to code requirements, including the numerous caissons inserted into the hillside for additional structural stability. The interior was not completed before the original owner halted all work; the property largely sat empty and unfinished for many years until the current owner purchased the house.

This is an incredible opportunity for someone ready to finish an incomplete construction project and turn the site into both a landmark and distinguished destination.","The 9934 square feet of living area inside this incredible 6-bedroom and 6.5-bathroom Castle creates a rare, one-of-a-kind residence. Numerous ocean-facing balconies and decks provide vistas of the Pacific Ocean, offshore Islands, beaches, mountains, city lights, canyons, farms, and much more.  Spiral staircases ease movement between floors.  

The Main Floor features a huge living room, party area, dining room, extra-large kitchen with island, laundry area, bathrooms, fireplaces, and exterior decks. The Second Level, below the Main Level, provides for huge master bedrooms, master bathrooms, extensive storage areas, more exterior decks, and access to the Swimming pool.  The Lowest Level offers several bedrooms, bathrooms, and even more potential storage areas.   This lowest level will be treated as either a separate ADU or Junior ADU, depending on final approval from Ventura County.  Additionally, there is a specific location for the future Elevator designed to travel between the exceptionally large Top Level Entertainment Deck down to the lowest level.  There are [2] separate garages with parking space for 8 total vehicles plus extensive driveway parking that is also available.  Finally, there is a very large open area located on the sloped hillside below the house for landscaping, general access, walkways, yard, playground, terraces, or a possible garden area.    

The estate sits behind security gates atop the Altamont Ridge homeowners association  RE-1AC Rural Exclusive zoned land area.  This huge Castle on the Ridge was under construction until the original Owner encountered numerous personal issues and he was forced to stop.  Fortunately, the original foundation and vertical components appear to have been correctly completed and constructed to code requirements, including the numerous caissons inserted into the hillside for additional structural stability. The interior was not completed before the original owner halted all work; the property largely sat empty and unfinished for many years until the current owner purchased the house.

This is an incredible opportunity for someone ready to finish an incomplete construction project and turn the site into both a landmark and distinguished destination."
1164049620,1333 8th 307,San Diego,1.0,1.0,483000,"Beautifully remodeled Cortez Hill residence with over $60,000 in recent upgrades and improvements. This move-in ready condo has been extensively updated within the last year and features a modern contemporary design throughout. The remodeled kitchen showcases smoky gray cabinetry with black accent hardware, quartz countertops, honeycomb tile backsplash, dual-basin stainless steel sink, black range, and stainless steel dishwasher. Additional upgrades include CoreTec luxury vinyl plank flooring, 5-inch baseboards, updated paint, and a newly refinished tub/shower enclosure.
Large west-facing windows provide abundant natural light and city sunset views, while the functional floor plan includes in-unit laundry and spacious living areas. Located in the highly desirable Cortez Hill neighborhood, this residence offers convenient access to Balboa Park, Little Italy, the Gaslamp Quarter, East Village, restaurants, shopping, entertainment, and public transportation.
Community amenities include secured entry and parking, swimming pool, spa, sauna, BBQ area, and two fitness rooms. Excellent proximity to Interstate 5, Highway 163, and Interstate 94 makes commuting throughout San Diego convenient.","Beautifully remodeled Cortez Hill residence with over $60,000 in recent upgrades and improvements. This move-in ready condo has been extensively updated within the last year and features a modern contemporary design throughout. The remodeled kitchen showcases smoky gray cabinetry with black accent hardware, quartz countertops, honeycomb tile backsplash, dual-basin stainless steel sink, black range, and stainless steel dishwasher. Additional upgrades include CoreTec luxury vinyl plank flooring, 5-inch baseboards, updated paint, and a newly refinished tub/shower enclosure.
Large west-facing windows provide abundant natural light and city sunset views, while the functional floor plan includes in-unit laundry and spacious living areas. Located in the highly desirable Cortez Hill neighborhood, this residence offers convenient access to Balboa Park, Little Italy, the Gaslamp Quarter, East Village, restaurants, shopping, entertainment, and public transportation.
Community amenities include secured entry and parking, swimming pool, spa, sauna, BBQ area, and two fitness rooms. Excellent proximity to Interstate 5, Highway 163, and Interstate 94 makes commuting throughout San Diego convenient."
1169035991,30984 Calle San Diego,San Juan Capistrano,2.0,1.0,525000,Fantastic opportunity to own a side unit 2 Bed 1 Bath 1 Car Garage.  This was a complete renovation taken down to the studs.  All work done with permits as well.  Property also has great rental potential with very low vacancy factor in the neighborhood.  Walking distance to everything Downtown SJC has to offer.,Fantastic opportunity to own a side unit 2 Bed 1 Bath 1 Car Garage.  This was a complete renovation taken down to the studs.  All work done with permits as well.  Property also has great rental potential with very low vacancy factor in the neighborhood.  Walking distance to everything Downtown SJC has to offer.
1146581693,6595 Tikker,Magalia,3.0,2.0,180000,"3 bed, 2 bath triple-wide manufactured home with 1,700 sq. ft. on a wooded half-acre cul-de-sac lot. Features include a spacious living room, laundry room, and exterior bonus room with electrical. Recent updates include new HVAC, carpet, and interior paint. Move-in ready with plenty of space inside and out.  Some work done without permits.","3 bed, 2 bath triple-wide manufactured home with 1700 square feet on a wooded half-acre cul de sac lot. Features include a spacious living room, laundry room, and exterior bonus room with electrical. Recent updates include new HVAC, carpet, and interior paint. Move-in ready with plenty of space inside and out.  Some work done without permits."
1173026755,34237 Torrey Pine Lane,Union City,5.0,3.0,1895000,"Welcome to 34237 Torrey Pine Lane, a beautifully remodeled 5bd/3ba home offering modern comfort and exceptional functionality in a coveted Union City neighborhood.   Step inside to a spacious home featuring high ceilings and a desirable floor plan with a downstairs bedroom and full bath, ideal for guests or multigenerational living. Thoughtful upgrades throughout the home include luxurious Nero Marquina marble and rich Brazilian cherry wood flooring, an extended kitchen island, and custom cabinetry.  At the heart of the home is a chef's kitchen featuring cherry wood cabinets, Bosch appliances, granite countertops, built-in wine storage, and a breakfast nook. Separate living and family rooms provide flexibility for both entertaining and daily life, while a custom, built-in entertainment console with additional storage adds both style and practicality. The spacious primary suite showcases soaring ceilings and a spa-like bathroom.   Owned solar and no HOA fees provide significant energy and cost savings. Enjoy year-round comfort with central AC. Outside, the low-maintenance backyard features tiled flooring and a charming gazebo.   Conveniently located near parks, BART, shopping, schools, and major commuter routes, this home offers the perfect blend of comfort and convenience.","Welcome to 34237 Torrey Pine Lane, a beautifully remodeled 5bd/3ba home offering modern comfort and exceptional functionality in a coveted Union City neighborhood.   Step inside to a spacious home featuring high ceilings and a desirable floor plan with a downstairs bedroom and full bath, ideal for guests or multigenerational living. Thoughtful upgrades throughout the home include luxurious Nero Marquina marble and rich Brazilian cherry wood flooring, an extended kitchen island, and custom cabinetry.  At the heart of the home is a chef's kitchen featuring cherry wood cabinets, Bosch appliances, granite countertops, built-in wine storage, and a breakfast nook. Separate living and family rooms provide flexibility for both entertaining and daily life, while a custom, built-in entertainment console with additional storage adds both style and practicality. The spacious primary suite showcases soaring ceilings and a spa-like bathroom.   Owned solar and no homeowners association fees provide significant energy and cost savings. Enjoy year-round comfort with central air conditioning. Outside, the low-maintenance backyard features tiled flooring and a charming gazebo.   Conveniently located near parks, BART, shopping, schools, and major commuter routes, this home offers the perfect blend of comfort and convenience."
